CustomerKey,CustomerName,Country,State,City,Gender,MaritalStatus,YearlyIncome,Occupation,DateFirstPurchase,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,SegmentOrder,Segment
18530,Wyatt Evans,United States,Washington,Sedro Woolley,Male,Married,60000,Management,2007-08-22,345,1,113.97,1,1,3,113,11,Cannot Lose Them
18531,Thomas Simmons,United States,California,Imperial Beach,Male,Single,60000,Management,2008-03-12,142,1,4.99,3,1,1,311,5,New Customers
18532,Marcus Russell,United States,Washington,Issaquah,Male,Married,70000,Management,2008-06-18,44,1,2345.22,5,1,4,514,4,Promising
18533,Lucas Martinez,United States,California,West Covina,Male,Married,70000,Management,2008-06-25,37,1,2405.47,5,1,4,514,4,Promising
18534,Hunter Collins,United States,Washington,Seattle,Male,Married,60000,Management,2007-09-04,332,1,54.980000000000004,1,1,2,112,11,Lost customers
18535,Donald Kapoor,Canada,British Columbia,Cliffside,Male,Single,60000,Management,2008-07-05,4,2,51.97,5,5,2,552,3,Potential Loyalist
18536,Hailey Coleman,United States,California,National City,Female,Married,60000,Management,2008-05-11,82,1,54.980000000000004,4,1,2,412,5,New Customers
18537,Kathryn Carson,United States,California,Beverly Hills,Female,Single,70000,Management,2008-06-08,54,1,2294.99,5,1,4,514,4,Promising
18538,Ian Mitchell,United States,Washington,Issaquah,Male,Single,70000,Management,2008-06-25,37,1,2319.99,5,1,4,514,4,Promising
18539,Riley Russell,United States,California,Grossmont,Female,Married,70000,Management,2008-06-28,34,1,2356.95,5,1,4,514,4,Promising
18540,Victoria Perry,United States,California,Fremont,Female,Single,70000,Management,2008-06-27,35,1,2401.45,5,1,4,514,4,Promising
18541,Kayla Jones,Canada,British Columbia,Westminster,Female,Married,80000,Management,2007-10-04,117,2,94.25999999999999,4,5,3,453,3,Potential Loyalist
18542,Dustin She,United States,Washington,Burien,Male,Married,90000,Management,2008-01-09,205,1,123.97999999999999,3,1,3,313,4,Promising
18543,Dalton Wilson,United States,California,Grossmont,Male,Married,40000,Professional,2008-04-11,112,1,1735.98,4,1,4,414,4,Promising
18544,Riley Washington,Canada,British Columbia,Victoria,Female,Married,40000,Professional,2007-07-05,393,1,1155.48,1,1,3,113,11,Cannot Lose Them
18545,Ian Clark,United States,Washington,Kirkland,Male,Married,40000,Professional,2008-04-07,116,1,1725.98,4,1,4,414,4,Promising
18546,Pieter Wycoff,United States,Georgia,Clarkston,Female,Married,60000,Skilled Manual,2007-10-15,291,1,29.479999999999997,1,1,1,111,11,Lost customers
18547,Ethan Johnson,United States,California,San Carlos,Male,Married,70000,Professional,2008-06-26,36,1,2351.9599999999996,5,1,4,514,4,Promising
18548,Jordan Powell,United States,California,National City,Male,Married,50000,Skilled Manual,2008-04-08,115,1,1754.98,4,1,4,414,4,Promising
18549,Sierra Collins,Canada,British Columbia,Victoria,Female,Married,50000,Skilled Manual,2007-08-24,343,1,1169.46,1,1,4,114,11,Cannot Lose Them
18550,Julia Griffin,United States,California,Spring Valley,Female,Married,50000,Skilled Manual,2008-06-08,54,1,64.47,5,1,2,512,5,New Customers
18551,Chloe Hall,United States,Washington,Everett,Female,Married,50000,Skilled Manual,2008-04-01,122,1,1709.98,4,1,4,414,4,Promising
18552,Kelsey Goel,United States,California,Concord,Female,Married,50000,Skilled Manual,2007-09-18,318,1,4.99,1,1,1,111,11,Lost customers
18553,Alex Roberts,United States,Oregon,Lake Oswego,Male,Married,50000,Skilled Manual,2008-04-07,116,1,1700.99,4,1,4,414,4,Promising
18554,Isabelle Ross,Canada,British Columbia,Port Hammond,Female,Married,60000,Professional,2007-09-18,301,2,155.45,1,5,3,153,10,At Risk
18555,Muniraju Pulipalyam,United States,California,Torrance,Female,Married,60000,Professional,2008-07-11,21,1,4.99,5,1,1,511,5,New Customers
18556,Ruben Perez,United States,California,Concord,Male,Married,50000,Skilled Manual,2008-04-30,93,1,1700.99,4,1,4,414,4,Promising
18557,Bailey Lopez,Canada,British Columbia,Cliffside,Female,Married,60000,Professional,2007-08-15,352,1,1179.47,1,1,4,114,11,Cannot Lose Them
18558,Alexandra Price,United States,Washington,Renton,Female,Married,60000,Professional,2008-04-19,104,1,1750.98,4,1,4,414,4,Promising
18559,Lucas Adams,United States,Washington,Sedro Woolley,Male,Married,60000,Professional,2008-04-22,101,1,1735.98,4,1,4,414,4,Promising
18560,Anna Miller,United States,California,Burbank,Female,Married,70000,Professional,2008-06-07,55,1,2366.9599999999996,5,1,4,514,4,Promising
18561,Carol Torres,United States,California,Colma,Female,Single,70000,Professional,2008-06-29,33,1,2389.9599999999996,5,1,4,514,4,Promising
18562,Mary Wright,United States,California,Novato,Female,Married,60000,Professional,2008-04-12,111,1,1732.26,4,1,4,414,4,Promising
18563,Evan Sanchez,United States,California,Palo Alto,Male,Married,60000,Professional,2008-05-28,65,1,1750.98,5,1,4,514,4,Promising
18564,John Moore,United States,California,Grossmont,Male,Single,40000,Professional,2008-05-01,92,1,1714.97,4,1,4,414,4,Promising
18565,Dalton Bryant,United States,Oregon,Lebanon,Male,Married,60000,Professional,2008-05-25,68,1,1789.45,5,1,4,514,4,Promising
18566,Bryce Peterson,United States,California,Daly City,Male,Married,70000,Professional,2008-06-17,45,1,2379.4799999999996,5,1,4,514,4,Promising
18567,Madison Barnes,United States,California,San Gabriel,Female,Single,50000,Skilled Manual,2008-05-19,74,1,1700.99,4,1,4,414,4,Promising
18568,Mya Bennett,United States,California,El Cajon,Female,Single,50000,Skilled Manual,2008-05-19,74,1,1732.26,4,1,4,414,4,Promising
18569,Emma Bryant,United States,Oregon,Salem,Female,Married,60000,Professional,2007-08-10,357,1,4.99,1,1,1,111,11,Lost customers
18570,Mason Peterson,Canada,British Columbia,Langford,Male,Single,60000,Professional,2007-09-10,326,1,1174.48,1,1,4,114,11,Cannot Lose Them
18571,Cameron Kumar,Canada,British Columbia,Vancouver,Male,Single,60000,Professional,2007-09-20,316,1,1120.49,1,1,3,113,11,Cannot Lose Them
18572,Danielle Watson,United States,California,Berkeley,Female,Married,60000,Professional,2007-11-13,262,1,13.98,2,1,1,211,8,Hibernating customers
18573,Andrea Phillips,Canada,British Columbia,Sooke,Female,Married,60000,Professional,2007-11-27,215,2,83.74,2,5,2,252,10,At Risk
18574,Kaitlyn Taylor,United States,California,Los Angeles,Female,Married,60000,Professional,2007-09-30,306,1,39.980000000000004,1,1,1,111,11,Lost customers
18575,Erin Stewart,United States,California,Downey,Female,Married,60000,Professional,2008-04-17,106,1,78.97999999999999,4,1,2,412,5,New Customers
18576,Emily Coleman,United States,California,Woodland Hills,Female,Married,60000,Professional,2008-05-19,74,1,78.97999999999999,4,1,2,412,5,New Customers
18577,Isabelle Winston,United States,California,San Carlos,Female,Married,60000,Professional,2007-09-06,330,1,69.99,1,1,2,112,11,Lost customers
18578,Patrick Rogers,United States,California,Novato,Male,Single,70000,Professional,2008-06-12,50,1,2351.9599999999996,5,1,4,514,4,Promising
18579,William Brown,United States,Oregon,Beaverton,Male,Married,70000,Professional,2008-04-30,93,1,69.99,4,1,2,412,5,New Customers
18580,Emma Anderson,Canada,British Columbia,Langley,Female,Married,60000,Professional,2007-10-15,291,1,1170.48,1,1,4,114,11,Cannot Lose Them
18581,Melinda Dominguez,United States,Oregon,Clackamas,Female,Single,70000,Professional,2008-06-14,48,1,2351.9599999999996,5,1,4,514,4,Promising
18582,Bryan Morgan,United States,Washington,Marysville,Male,Married,70000,Professional,2008-06-19,43,1,2318.9599999999996,5,1,4,514,4,Promising
18583,Luis Kumar,United States,Washington,Redmond,Male,Single,70000,Professional,2007-08-12,355,1,119.97999999999999,1,1,3,113,11,Cannot Lose Them
18584,Haley Evans,United States,Washington,Seattle,Female,Married,70000,Professional,2007-09-09,327,1,123.97999999999999,1,1,3,113,11,Cannot Lose Them
18585,Katherine Blue,United States,California,Bellflower,Female,Married,70000,Professional,2008-04-29,94,1,78.97999999999999,4,1,2,412,5,New Customers
18586,Benjamin Patterson,United States,California,Grossmont,Male,Single,80000,Professional,2008-06-28,34,1,2322.2799999999997,5,1,4,514,4,Promising
18587,Monica Arun,United States,Washington,Burien,Female,Single,40000,Professional,2008-04-19,104,1,69.99,4,1,2,412,5,New Customers
18588,Isabella Rogers,United States,Washington,Seattle,Female,Single,40000,Professional,2008-04-05,118,1,119.97999999999999,4,1,3,413,4,Promising
18589,Anna Stewart,United States,Washington,Bremerton,Female,Single,40000,Professional,2008-05-18,75,1,1768.96,4,1,4,414,4,Promising
18590,Valerie Sun,United States,California,Burbank,Female,Single,80000,Skilled Manual,2007-11-23,252,1,119.97999999999999,2,1,3,213,6,About To Sleep
18591,Eduardo Nelson,United States,California,Long Beach,Male,Married,80000,Skilled Manual,2007-09-07,329,1,119.97999999999999,1,1,3,113,11,Cannot Lose Them
18592,Mackenzie Evans,United States,Oregon,Milwaukie,Female,Single,80000,Skilled Manual,2008-06-01,61,1,2294.99,5,1,4,514,4,Promising
18593,Sydney Martinez,United States,Washington,Renton,Female,Single,80000,Skilled Manual,2007-09-05,331,1,69.99,1,1,2,112,11,Lost customers
18594,Kristi Garcia,United States,California,Burbank,Female,Single,80000,Skilled Manual,2008-06-18,44,1,2325.9599999999996,5,1,4,514,4,Promising
18595,Marcus Hernandez,Canada,British Columbia,Oak Bay,Male,Single,80000,Skilled Manual,2008-04-28,95,1,2329.99,4,1,4,414,4,Promising
18596,Gabriella Cooper,United States,California,Colma,Female,Single,60000,Professional,2008-05-20,73,1,1775.47,5,1,4,514,4,Promising
18597,Isabel Perry,United States,California,Torrance,Female,Married,60000,Professional,2008-05-19,74,1,1760.47,4,1,4,414,4,Promising
18598,Norimichi Yonekura,United States,California,San Carlos,Male,Single,40000,Professional,2008-05-19,74,1,1700.99,4,1,4,414,4,Promising
18599,Kyle Simmons,United States,Washington,Issaquah,Male,Single,40000,Professional,2007-11-11,264,1,78.97999999999999,2,1,2,212,8,Hibernating customers
18600,Ashley Gonzales,Canada,British Columbia,Langford,Female,Married,60000,Skilled Manual,2007-12-02,199,2,51.97,3,5,2,352,3,Potential Loyalist
18601,Cynthia Garcia,United States,California,Coronado,Female,Single,60000,Skilled Manual,2007-09-19,317,1,69.99,1,1,2,112,11,Lost customers
18602,Patrick Ramirez,United States,California,Imperial Beach,Male,Married,60000,Skilled Manual,2007-10-12,294,1,119.97999999999999,1,1,3,113,11,Cannot Lose Them
18603,Gabrielle Henderson,Canada,British Columbia,Metchosin,Female,Single,60000,Skilled Manual,2007-10-06,300,1,1205.47,1,1,4,114,11,Cannot Lose Them
18604,Paige Alexander,Canada,British Columbia,Langley,Female,Married,60000,Skilled Manual,2007-08-12,43,2,59.25,5,5,2,552,3,Potential Loyalist
18605,David Wright,United States,Washington,Burien,Male,Single,60000,Skilled Manual,2008-05-06,87,1,1735.98,4,1,4,414,4,Promising
18606,Wyatt Green,United States,Washington,Port Orchard,Male,Single,60000,Skilled Manual,2008-05-14,79,1,1750.98,4,1,4,414,4,Promising
18607,Katherine Taylor,United States,Oregon,Oregon City,Female,Single,60000,Skilled Manual,2008-05-29,64,1,1750.98,5,1,4,514,4,Promising
18608,Ian Phillips,United States,California,Woodland Hills,Male,Married,60000,Skilled Manual,2008-05-28,65,1,1714.97,5,1,4,514,4,Promising
18609,Alyssa Cook,United States,Oregon,Portland,Female,Married,60000,Skilled Manual,2008-05-18,75,1,1785.97,4,1,4,414,4,Promising
18610,Bailey Rivera,United States,California,Concord,Female,Single,70000,Professional,2008-06-28,34,1,2297.2799999999997,5,1,4,514,4,Promising
18611,Taylor Foster,United States,Oregon,Salem,Female,Married,70000,Professional,2008-06-07,55,1,2391.9399999999996,5,1,4,514,4,Promising
18612,Alyssa Flores,United States,California,Downey,Female,Single,70000,Professional,2008-02-21,162,1,119.97999999999999,3,1,3,313,4,Promising
18613,Cody Murphy,United States,California,Downey,Male,Single,70000,Professional,2008-06-18,44,1,2341.97,5,1,4,514,4,Promising
18614,Seth Wright,United States,California,Newport Beach,Male,Single,70000,Professional,2008-06-22,40,1,2319.99,5,1,4,514,4,Promising
18615,Charles Peterson,United States,California,West Covina,Male,Single,70000,Professional,2008-06-15,47,1,2334.97,5,1,4,514,4,Promising
18616,Spencer Butler,United States,California,Oakland,Male,Single,60000,Professional,2008-05-29,64,1,1729.97,5,1,4,514,4,Promising
18617,Carlos Lopez,Canada,British Columbia,Shawnee,Male,Single,60000,Professional,2007-10-14,292,1,1147.77,1,1,3,113,11,Cannot Lose Them
18618,Mitchell Rai,France,Seine (Paris),Paris,Male,Single,10000,Manual,2008-07-24,8,1,32.28,5,1,1,511,5,New Customers
18619,Dominic Mehta,Germany,Hessen,Salzgitter,Male,Married,40000,Skilled Manual,2008-01-14,200,1,38.980000000000004,3,1,1,311,5,New Customers
18620,Randall Navarro,United Kingdom,England,Reading,Male,Single,40000,Skilled Manual,2007-05-30,45,2,3001.0425,5,5,4,554,1,Champions
18621,Cassandra Prasad,United Kingdom,England,Wokingham,Female,Single,40000,Skilled Manual,2007-05-19,326,2,3033.33,1,5,4,154,11,Cannot Lose Them
18622,Byron Rubio,United Kingdom,England,Berks,Male,Single,20000,Manual,2008-05-27,66,1,64.97,5,1,2,512,5,New Customers
18623,Anne Torres,France,Moselle,Metz,Female,Married,20000,Manual,2008-02-11,172,1,37.27,3,1,1,311,5,New Customers
18624,Jay Perez,France,Seine Saint Denis,Tremblay-en-France,Male,Single,30000,Manual,2007-09-02,334,1,29.99,1,1,1,111,11,Lost customers
18625,Derrick Moreno,United Kingdom,England,London,Male,Single,30000,Manual,2007-05-17,102,2,2753.8225,4,5,4,454,1,Champions
18626,Tony Pal,Germany,Bayern,Frankfurt,Male,Single,40000,Clerical,2006-12-25,90,3,4644.7474999999995,4,5,5,455,1,Champions
18627,Kristine Gomez,United Kingdom,England,London,Female,Single,40000,Clerical,2007-05-30,215,2,3027.3199999999997,2,5,4,254,10,At Risk
18628,Suzanne Yang,France,Garonne (Haute),Colomiers,Female,Single,10000,Manual,2007-12-04,241,1,128.95,2,1,3,213,6,About To Sleep
18629,Martin Srini,United Kingdom,England,Newcastle upon Tyne,Male,Single,20000,Manual,2008-02-21,162,1,24.99,3,1,1,311,5,New Customers
18630,Priscilla She,France,Seine (Paris),Paris,Female,Single,20000,Manual,2008-06-18,44,1,48.970000000000006,5,1,2,512,5,New Customers
18631,Carly Shan,United Kingdom,England,York,Female,Single,20000,Manual,2008-06-06,56,1,24.99,5,1,1,511,5,New Customers
18632,Russell Tang,United Kingdom,England,High Wycombe,Male,Single,20000,Manual,2007-08-24,343,1,32.27,1,1,1,111,11,Lost customers
18633,Adam Jenkins,United Kingdom,England,Watford,Male,Married,30000,Manual,2007-05-24,106,2,2793.5025,4,5,4,454,1,Champions
18634,Veronica Arun,France,Yveline,Chatou,Female,Single,30000,Manual,2006-05-13,94,2,2427.3682,4,5,4,454,1,Champions
18635,Toni Martinez,Germany,Nordrhein-Westfalen,Bonn,Female,Single,40000,Clerical,2007-08-18,349,1,162.99,1,1,3,113,11,Cannot Lose Them
18636,Edgar Chapman,Germany,Nordrhein-Westfalen,Braunschweig,Male,Single,40000,Clerical,2008-02-29,154,1,58.980000000000004,3,1,2,312,6,About To Sleep
18637,Thomas Sharma,Canada,British Columbia,Metchosin,Male,Single,40000,Clerical,2007-10-01,95,2,121.94,4,5,3,453,3,Potential Loyalist
18638,Alyssa Thompson,United States,Washington,Kirkland,Female,Single,40000,Clerical,2008-05-25,68,1,1760.47,5,1,4,514,4,Promising
18639,Maria Scott,United States,Oregon,Portland,Female,Single,40000,Clerical,2008-05-29,64,1,1700.99,5,1,4,514,4,Promising
18640,Isaac James,United States,Washington,Issaquah,Male,Married,30000,Skilled Manual,2007-09-09,327,1,39.980000000000004,1,1,1,111,11,Lost customers
18641,Cameron Garcia,Canada,British Columbia,Cliffside,Male,Single,40000,Clerical,2007-10-08,298,1,1120.49,1,1,3,113,11,Cannot Lose Them
18642,Brianna Thompson,Canada,British Columbia,Royal Oak,Female,Single,40000,Clerical,2007-11-30,24,2,216.4,5,5,3,553,3,Potential Loyalist
18643,Joshua Thomas,United States,California,Santa Monica,Male,Married,110000,Professional,2008-06-13,49,1,2319.99,5,1,4,514,4,Promising
18644,Carrie Ruiz,Canada,British Columbia,Cliffside,Female,Single,60000,Skilled Manual,2007-08-18,204,2,135.44,3,5,3,353,3,Potential Loyalist
18645,Jordan Bryant,United States,Washington,Olympia,Male,Married,60000,Skilled Manual,2008-05-10,83,1,1700.99,4,1,4,414,4,Promising
18646,Blake Adams,United States,California,Beverly Hills,Male,Married,60000,Skilled Manual,2008-05-19,74,1,1735.98,4,1,4,414,4,Promising
18647,Christy Huang,United States,California,Chula Vista,Female,Single,20000,Manual,2008-01-07,207,1,599.47,2,1,3,213,6,About To Sleep
18648,Hailey Torres,United States,California,Burlingame,Female,Married,30000,Clerical,2008-02-18,165,1,556.9300000000001,3,1,3,313,4,Promising
18649,Jackson Patterson,United States,California,Woodland Hills,Male,Single,30000,Clerical,2008-02-20,163,1,603.49,3,1,3,313,4,Promising
18650,Kyle Flores,United States,California,Downey,Male,Single,30000,Clerical,2008-02-26,157,1,561.48,3,1,3,313,4,Promising
18651,Isaiah Mitchell,United States,Washington,Lynnwood,Male,Married,30000,Clerical,2008-02-12,171,1,607.96,3,1,3,313,4,Promising
18652,Meredith Diaz,United States,Washington,Burien,Female,Married,30000,Clerical,2007-12-31,214,1,13.98,2,1,1,211,8,Hibernating customers
18653,Emmanuel Madan,United States,Washington,Bremerton,Male,Married,30000,Clerical,2008-03-08,146,1,553.97,3,1,3,313,4,Promising
18654,Thomas Lopez,United States,California,Mill Valley,Male,Married,40000,Clerical,2008-05-14,79,1,1775.97,4,1,4,414,4,Promising
18655,Eric Diaz,United States,Washington,Kirkland,Male,Married,40000,Clerical,2008-05-31,62,1,1735.98,5,1,4,514,4,Promising
18656,Charles Clark,United States,California,Beverly Hills,Male,Single,30000,Skilled Manual,2008-03-07,147,1,564.48,3,1,3,313,4,Promising
18657,Alex Morgan,United States,California,Lakewood,Male,Married,30000,Skilled Manual,2007-10-12,294,1,4.99,1,1,1,111,11,Lost customers
18658,Dalton Turner,United States,Washington,Spokane,Male,Married,30000,Skilled Manual,2008-01-27,187,1,58.980000000000004,3,1,2,312,6,About To Sleep
